N,M,K,D,Ktrue,Dtrue,dataseed,maskseed,inforate
40.0,40.0,5.0,10.0,5.0,5.0,102.0,104.0,-2.139593022214764
40.0,40.0,5.0,10.0,5.0,5.0,103.0,101.0,-2.1561995867391386
40.0,40.0,5.0,10.0,5.0,5.0,103.0,103.0,-2.0736055597602685
40.0,40.0,5.0,10.0,5.0,5.0,103.0,104.0,-2.1117892325963226
40.0,40.0,5.0,10.0,5.0,5.0,104.0,101.0,-2.0394004177951057
40.0,40.0,5.0,10.0,5.0,5.0,104.0,102.0,-1.963825596091026
40.0,40.0,5.0,10.0,5.0,5.0,104.0,103.0,-2.020259122831415
40.0,40.0,5.0,10.0,5.0,5.0,104.0,104.0,-1.998403918275872
40.0,40.0,5.0,10.0,5.0,5.0,105.0,101.0,-2.0342095912822598
40.0,40.0,5.0,10.0,5.0,5.0,105.0,102.0,-2.1545043276041698
40.0,40.0,5.0,10.0,5.0,5.0,105.0,103.0,-2.0857163608385916
40.0,40.0,5.0,1.0,5.0,5.0,101.0,101.0,-2.282204022487102
40.0,40.0,5.0,1.0,5.0,5.0,101.0,102.0,-2.2670446247566405
40.0,40.0,5.0,1.0,5.0,5.0,101.0,103.0,-2.3499355575020195
40.0,40.0,5.0,1.0,5.0,5.0,101.0,104.0,-2.272916506888436
40.0,40.0,5.0,1.0,5.0,5.0,102.0,101.0,-2.2312683065027916
40.0,40.0,5.0,1.0,5.0,5.0,102.0,102.0,-2.1969953671745555
40.0,40.0,5.0,1.0,5.0,5.0,102.0,103.0,-2.246377768949217
40.0,40.0,5.0,1.0,5.0,5.0,102.0,104.0,-2.250557452632602
40.0,40.0,5.0,1.0,5.0,5.0,103.0,101.0,-2.22131730020131
40.0,40.0,5.0,1.0,5.0,5.0,103.0,102.0,-2.2354016798679357
40.0,40.0,5.0,1.0,5.0,5.0,103.0,103.0,-2.2305691029686767
40.0,40.0,5.0,1.0,5.0,5.0,103.0,104.0,-2.2517417122446837
40.0,40.0,5.0,1.0,5.0,5.0,104.0,101.0,-2.1806456138629278
40.0,40.0,5.0,1.0,5.0,5.0,104.0,102.0,-2.164605787911733
40.0,40.0,5.0,1.0,5.0,5.0,104.0,103.0,-2.16881296560899
40.0,40.0,5.0,1.0,5.0,5.0,104.0,104.0,-2.169604273290463
40.0,40.0,5.0,1.0,5.0,5.0,105.0,101.0,-2.142115486715963
40.0,40.0,5.0,1.0,5.0,5.0,105.0,102.0,-2.201390880268879
40.0,40.0,5.0,1.0,5.0,5.0,105.0,103.0,-2.1512968076230883
40.0,40.0,5.0,1.0,5.0,5.0,105.0,104.0,-2.100625511156328
40.0,40.0,5.0,2.0,5.0,5.0,101.0,101.0,-2.167528546275006
40.0,40.0,5.0,2.0,5.0,5.0,101.0,102.0,-2.1622075689606217
40.0,40.0,5.0,2.0,5.0,5.0,101.0,103.0,-2.2450452213196526
40.0,40.0,5.0,2.0,5.0,5.0,101.0,104.0,-2.177023841160632
40.0,40.0,5.0,2.0,5.0,5.0,102.0,101.0,-2.1111418357754106
40.0,40.0,5.0,2.0,5.0,5.0,102.0,102.0,-2.0803423644591197
40.0,40.0,5.0,2.0,5.0,5.0,102.0,103.0,-2.1185965899899637
40.0,40.0,5.0,2.0,5.0,5.0,102.0,104.0,-2.144335346107173
40.0,40.0,5.0,2.0,5.0,5.0,103.0,101.0,-2.122263491091653
40.0,40.0,5.0,2.0,5.0,5.0,103.0,103.0,-2.113876239684962
40.0,40.0,5.0,2.0,5.0,5.0,103.0,104.0,-2.1328380961752473
40.0,40.0,5.0,2.0,5.0,5.0,104.0,101.0,-2.067054300817422
40.0,40.0,5.0,2.0,5.0,5.0,104.0,102.0,-2.0377233219399353
40.0,40.0,5.0,2.0,5.0,5.0,104.0,103.0,-2.049550165800397
40.0,40.0,5.0,2.0,5.0,5.0,104.0,104.0,-2.048199481431684
40.0,40.0,5.0,2.0,5.0,5.0,105.0,101.0,-2.033730917409249
40.0,40.0,5.0,2.0,5.0,5.0,105.0,102.0,-2.0993215741285933
40.0,40.0,5.0,2.0,5.0,5.0,105.0,103.0,-2.0431953214767824
40.0,40.0,5.0,3.0,5.0,5.0,101.0,101.0,-2.13656135958185
40.0,40.0,5.0,3.0,5.0,5.0,101.0,102.0,-2.1303087173903767
40.0,40.0,5.0,3.0,5.0,5.0,101.0,103.0,-2.222050636535595
40.0,40.0,5.0,3.0,5.0,5.0,101.0,104.0,-2.1539884057774814
40.0,40.0,5.0,3.0,5.0,5.0,102.0,101.0,-2.071514476726861
40.0,40.0,5.0,3.0,5.0,5.0,102.0,102.0,-2.041091353755464
40.0,40.0,5.0,3.0,5.0,5.0,102.0,103.0,-2.0755382620682123
40.0,40.0,5.0,3.0,5.0,5.0,102.0,104.0,-2.1140968448142465
40.0,40.0,5.0,3.0,5.0,5.0,103.0,101.0,-2.0962932834905796
40.0,40.0,5.0,3.0,5.0,5.0,103.0,104.0,-2.098883945500903
40.0,40.0,5.0,3.0,5.0,5.0,104.0,101.0,-2.0311105967724945
40.0,40.0,5.0,3.0,5.0,5.0,104.0,102.0,-1.9896344423719994
40.0,40.0,5.0,3.0,5.0,5.0,104.0,103.0,-2.0130122565782456
40.0,40.0,5.0,3.0,5.0,5.0,104.0,104.0,-2.0047291184615936
40.0,40.0,5.0,3.0,5.0,5.0,105.0,101.0,-2.0023290354098284
40.0,40.0,5.0,3.0,5.0,5.0,105.0,102.0,-2.0759431214345176
40.0,40.0,5.0,3.0,5.0,5.0,105.0,103.0,-2.01632942700356
40.0,40.0,5.0,3.0,5.0,5.0,105.0,104.0,-1.9441863187065285
40.0,40.0,5.0,4.0,5.0,5.0,101.0,101.0,-2.1359699955138325
40.0,40.0,5.0,4.0,5.0,5.0,101.0,102.0,-2.1225140041463373
40.0,40.0,5.0,4.0,5.0,5.0,101.0,103.0,-2.215726612440275
40.0,40.0,5.0,4.0,5.0,5.0,101.0,104.0,-2.151973112392569
40.0,40.0,5.0,4.0,5.0,5.0,102.0,101.0,-2.054357558025866
40.0,40.0,5.0,4.0,5.0,5.0,102.0,102.0,-2.0304564547158215
40.0,40.0,5.0,4.0,5.0,5.0,102.0,103.0,-2.055144350784097
40.0,40.0,5.0,4.0,5.0,5.0,102.0,104.0,-2.098802432756406
40.0,40.0,5.0,4.0,5.0,5.0,103.0,101.0,-2.0928251879221635
40.0,40.0,5.0,4.0,5.0,5.0,103.0,103.0,-2.06016976704174
40.0,40.0,5.0,4.0,5.0,5.0,103.0,104.0,-2.0804956530228185
40.0,40.0,5.0,4.0,5.0,5.0,104.0,101.0,-2.01614267749607
40.0,40.0,5.0,4.0,5.0,5.0,104.0,102.0,-1.9643239785608122
40.0,40.0,5.0,4.0,5.0,5.0,104.0,103.0,-1.9970113044531264
40.0,40.0,5.0,4.0,5.0,5.0,104.0,104.0,-1.9862346551956844
40.0,40.0,5.0,4.0,5.0,5.0,105.0,101.0,-1.993104112924066
40.0,40.0,5.0,4.0,5.0,5.0,105.0,102.0,-2.0754735847976797
40.0,40.0,5.0,4.0,5.0,5.0,105.0,103.0,-2.0181403471753065
40.0,40.0,5.0,5.0,5.0,5.0,101.0,101.0,-2.1360154460577787
40.0,40.0,5.0,5.0,5.0,5.0,101.0,102.0,-2.124589534997151
40.0,40.0,5.0,5.0,5.0,5.0,101.0,103.0,-2.2269764247864745
40.0,40.0,5.0,5.0,5.0,5.0,101.0,104.0,-2.159627052721448
40.0,40.0,5.0,5.0,5.0,5.0,102.0,101.0,-2.0495321048070148
40.0,40.0,5.0,5.0,5.0,5.0,102.0,102.0,-2.0277820530657404
40.0,40.0,5.0,5.0,5.0,5.0,102.0,103.0,-2.0495092665231627
40.0,40.0,5.0,5.0,5.0,5.0,102.0,104.0,-2.098372451641975
40.0,40.0,5.0,5.0,5.0,5.0,103.0,101.0,-2.0979444904018956
40.0,40.0,5.0,5.0,5.0,5.0,103.0,103.0,-2.0490926692403986
40.0,40.0,5.0,5.0,5.0,5.0,103.0,104.0,-2.0785162934730588
40.0,40.0,5.0,5.0,5.0,5.0,104.0,101.0,-2.016712937814245
40.0,40.0,5.0,5.0,5.0,5.0,104.0,102.0,-1.9565105645212901
40.0,40.0,5.0,5.0,5.0,5.0,104.0,103.0,-1.992781419394392
40.0,40.0,5.0,5.0,5.0,5.0,104.0,104.0,-1.9799387021025696
40.0,40.0,5.0,5.0,5.0,5.0,105.0,101.0,-1.9935718317283277
40.0,40.0,5.0,5.0,5.0,5.0,105.0,103.0,-2.022102668975535
40.0,40.0,5.0,6.0,5.0,5.0,101.0,101.0,-2.143711176638511
40.0,40.0,5.0,6.0,5.0,5.0,101.0,102.0,-2.1294801961936245
40.0,40.0,5.0,6.0,5.0,5.0,101.0,103.0,-2.238339707695108
40.0,40.0,5.0,6.0,5.0,5.0,101.0,104.0,-2.165054926267887
40.0,40.0,5.0,6.0,5.0,5.0,102.0,101.0,-2.0503132811110314
40.0,40.0,5.0,6.0,5.0,5.0,102.0,102.0,-2.027964725586786
40.0,40.0,5.0,6.0,5.0,5.0,102.0,103.0,-2.0456243220958226
40.0,40.0,5.0,6.0,5.0,5.0,103.0,101.0,-2.1076397448687825
40.0,40.0,5.0,6.0,5.0,5.0,103.0,103.0,-2.0571957089583277
40.0,40.0,5.0,6.0,5.0,5.0,103.0,104.0,-2.0847100295720815
40.0,40.0,5.0,6.0,5.0,5.0,104.0,101.0,-2.0126935645564576
40.0,40.0,5.0,6.0,5.0,5.0,104.0,102.0,-1.959704989727662
40.0,40.0,5.0,6.0,5.0,5.0,104.0,103.0,-1.996473596230625
40.0,40.0,5.0,6.0,5.0,5.0,104.0,104.0,-1.9823427781559904
40.0,40.0,5.0,6.0,5.0,5.0,105.0,102.0,-2.095325873129461
40.0,40.0,5.0,6.0,5.0,5.0,105.0,103.0,-2.0343261018987895
40.0,40.0,5.0,7.0,5.0,5.0,101.0,101.0,-2.152683604460442
40.0,40.0,5.0,7.0,5.0,5.0,101.0,102.0,-2.1374091039313026
40.0,40.0,5.0,7.0,5.0,5.0,101.0,103.0,-2.2500443403194423
40.0,40.0,5.0,7.0,5.0,5.0,101.0,104.0,-2.1790433729000385
40.0,40.0,5.0,7.0,5.0,5.0,102.0,101.0,-2.053745286560528
40.0,40.0,5.0,7.0,5.0,5.0,102.0,102.0,-2.0372208328267463
40.0,40.0,5.0,7.0,5.0,5.0,102.0,103.0,-2.04744919110717
40.0,40.0,5.0,7.0,5.0,5.0,102.0,104.0,-2.1166803333039343
40.0,40.0,5.0,7.0,5.0,5.0,103.0,101.0,-2.1218404518466643
40.0,40.0,5.0,7.0,5.0,5.0,103.0,103.0,-2.058026559335657
40.0,40.0,5.0,7.0,5.0,5.0,103.0,104.0,-2.0869494177183427
40.0,40.0,5.0,7.0,5.0,5.0,104.0,101.0,-2.021129174048745
40.0,40.0,5.0,7.0,5.0,5.0,104.0,102.0,-1.9576384483420444
40.0,40.0,5.0,7.0,5.0,5.0,104.0,103.0,-1.9966764962867103
40.0,40.0,5.0,7.0,5.0,5.0,104.0,104.0,-1.9818122798208953
40.0,40.0,5.0,7.0,5.0,5.0,105.0,102.0,-2.115709229747301
40.0,40.0,5.0,7.0,5.0,5.0,105.0,103.0,-2.045366464238382
40.0,40.0,5.0,8.0,5.0,5.0,101.0,101.0,-2.1651799089837036
40.0,40.0,5.0,8.0,5.0,5.0,101.0,102.0,-2.144482000722981
40.0,40.0,5.0,8.0,5.0,5.0,101.0,103.0,-2.2642104282316073
40.0,40.0,5.0,8.0,5.0,5.0,101.0,104.0,-2.188236489227321
40.0,40.0,5.0,8.0,5.0,5.0,102.0,101.0,-2.057960203991658
40.0,40.0,5.0,8.0,5.0,5.0,102.0,102.0,-2.04042505280044
40.0,40.0,5.0,8.0,5.0,5.0,102.0,103.0,-2.050929043343997
40.0,40.0,5.0,8.0,5.0,5.0,103.0,101.0,-2.1363899343148613
40.0,40.0,5.0,8.0,5.0,5.0,103.0,103.0,-2.0621118806815555
40.0,40.0,5.0,8.0,5.0,5.0,103.0,104.0,-2.095680753925556
40.0,40.0,5.0,8.0,5.0,5.0,104.0,101.0,-2.0265754005103913
40.0,40.0,5.0,8.0,5.0,5.0,104.0,102.0,-1.9586687786876653
40.0,40.0,5.0,8.0,5.0,5.0,104.0,103.0,-2.0046223514820687
40.0,40.0,5.0,8.0,5.0,5.0,104.0,104.0,-1.9866539067522742
40.0,40.0,5.0,8.0,5.0,5.0,105.0,102.0,-2.12957130736883
40.0,40.0,5.0,8.0,5.0,5.0,105.0,103.0,-2.0591877484500305
40.0,40.0,5.0,9.0,5.0,5.0,101.0,101.0,-2.1754443992421244
40.0,40.0,5.0,9.0,5.0,5.0,101.0,102.0,-2.1552130254243154
40.0,40.0,5.0,9.0,5.0,5.0,101.0,103.0,-2.2782918509353616
40.0,40.0,5.0,9.0,5.0,5.0,101.0,104.0,-2.199737922062771
40.0,40.0,5.0,9.0,5.0,5.0,102.0,101.0,-2.066112192736197
40.0,40.0,5.0,9.0,5.0,5.0,102.0,102.0,-2.047888808237354
40.0,40.0,5.0,9.0,5.0,5.0,102.0,103.0,-2.053673010395602
40.0,40.0,5.0,9.0,5.0,5.0,103.0,101.0,-2.145371408677666
40.0,40.0,5.0,9.0,5.0,5.0,103.0,103.0,-2.071818168733384
40.0,40.0,5.0,9.0,5.0,5.0,103.0,104.0,-2.110957770918276
40.0,40.0,5.0,9.0,5.0,5.0,104.0,101.0,-2.038472045317113
40.0,40.0,5.0,9.0,5.0,5.0,104.0,102.0,-1.9637178169563985
40.0,40.0,5.0,9.0,5.0,5.0,104.0,103.0,-2.012621705630004
40.0,40.0,5.0,9.0,5.0,5.0,104.0,104.0,-1.9919432175961873
40.0,40.0,5.0,9.0,5.0,5.0,105.0,102.0,-2.1477027220423253
40.0,40.0,5.0,9.0,5.0,5.0,105.0,103.0,-2.076028433354336
40.0,40.0,6.0,10.0,5.0,5.0,101.0,101.0,-2.1959858521355606
40.0,40.0,6.0,10.0,5.0,5.0,101.0,102.0,-2.183413121785516
40.0,40.0,6.0,10.0,5.0,5.0,101.0,103.0,-2.2974179298916746
40.0,40.0,6.0,10.0,5.0,5.0,101.0,104.0,-2.223495697601309
40.0,40.0,6.0,10.0,5.0,5.0,102.0,101.0,-2.0853041007708
40.0,40.0,6.0,10.0,5.0,5.0,102.0,102.0,-2.0609655710314803
40.0,40.0,6.0,10.0,5.0,5.0,102.0,103.0,-2.087485234957739
40.0,40.0,6.0,10.0,5.0,5.0,102.0,104.0,-2.1749810155722513
40.0,40.0,6.0,10.0,5.0,5.0,103.0,101.0,-2.1578740485142065
40.0,40.0,6.0,10.0,5.0,5.0,103.0,103.0,-2.0516519479941797
40.0,40.0,6.0,10.0,5.0,5.0,103.0,104.0,-2.099350857957867
40.0,40.0,6.0,10.0,5.0,5.0,104.0,101.0,-2.0361223780937965
40.0,40.0,6.0,10.0,5.0,5.0,104.0,102.0,-1.9871185714496793
40.0,40.0,6.0,10.0,5.0,5.0,104.0,103.0,-2.0161791421882946
40.0,40.0,6.0,10.0,5.0,5.0,104.0,104.0,-2.0058937001590094
40.0,40.0,6.0,10.0,5.0,5.0,105.0,101.0,-2.0507209073377455
40.0,40.0,6.0,10.0,5.0,5.0,105.0,103.0,-2.089217039181356
40.0,40.0,6.0,1.0,5.0,5.0,101.0,101.0,-2.2880716937932495
40.0,40.0,6.0,1.0,5.0,5.0,101.0,102.0,-2.2753423771793577
40.0,40.0,6.0,1.0,5.0,5.0,101.0,103.0,-2.3567768680748236
40.0,40.0,6.0,1.0,5.0,5.0,101.0,104.0,-2.28432797497134
40.0,40.0,6.0,1.0,5.0,5.0,102.0,101.0,-2.238261525829865
40.0,40.0,6.0,1.0,5.0,5.0,102.0,102.0,-2.2039536311306795
40.0,40.0,6.0,1.0,5.0,5.0,102.0,103.0,-2.259363991180051
40.0,40.0,6.0,1.0,5.0,5.0,102.0,104.0,-2.262138282332069
40.0,40.0,6.0,1.0,5.0,5.0,103.0,101.0,-2.2326278933639916
40.0,40.0,6.0,1.0,5.0,5.0,103.0,102.0,-2.2435326468466315
40.0,40.0,6.0,1.0,5.0,5.0,103.0,103.0,-2.238301310485009
40.0,40.0,6.0,1.0,5.0,5.0,103.0,104.0,-2.261790372074668
40.0,40.0,6.0,1.0,5.0,5.0,104.0,101.0,-2.187071240668337
40.0,40.0,6.0,1.0,5.0,5.0,104.0,102.0,-2.172497793171692
40.0,40.0,6.0,1.0,5.0,5.0,104.0,103.0,-2.1761372570770914
40.0,40.0,6.0,1.0,5.0,5.0,104.0,104.0,-2.1752964435096143
40.0,40.0,6.0,1.0,5.0,5.0,105.0,101.0,-2.1484152720236187
40.0,40.0,6.0,1.0,5.0,5.0,105.0,102.0,-2.2098950914475366
40.0,40.0,6.0,1.0,5.0,5.0,105.0,103.0,-2.1599853790489454
40.0,40.0,6.0,1.0,5.0,5.0,105.0,104.0,-2.107050539258487
40.0,40.0,6.0,2.0,5.0,5.0,101.0,102.0,-2.1711645263014243
40.0,40.0,6.0,2.0,5.0,5.0,101.0,103.0,-2.252021016714511
40.0,40.0,6.0,2.0,5.0,5.0,101.0,104.0,-2.1873630232613155
40.0,40.0,6.0,2.0,5.0,5.0,102.0,101.0,-2.12014488028387
40.0,40.0,6.0,2.0,5.0,5.0,102.0,102.0,-2.091014514527177
40.0,40.0,6.0,2.0,5.0,5.0,102.0,103.0,-2.136540340815365
40.0,40.0,6.0,2.0,5.0,5.0,102.0,104.0,-2.150618606688235
40.0,40.0,6.0,2.0,5.0,5.0,103.0,101.0,-2.131025185873752
40.0,40.0,6.0,2.0,5.0,5.0,104.0,101.0,-2.0696088457677586
40.0,40.0,6.0,2.0,5.0,5.0,104.0,102.0,-2.0412846975462444
40.0,40.0,6.0,2.0,5.0,5.0,104.0,103.0,-2.055469508493198
40.0,40.0,6.0,2.0,5.0,5.0,104.0,104.0,-2.0563388033454637
40.0,40.0,6.0,2.0,5.0,5.0,105.0,101.0,-2.040231672800115
40.0,40.0,6.0,2.0,5.0,5.0,105.0,102.0,-2.10239901138845
40.0,40.0,6.0,2.0,5.0,5.0,105.0,103.0,-2.049614351056299
40.0,40.0,6.0,2.0,5.0,5.0,105.0,104.0,-1.9870116019238326
40.0,40.0,6.0,3.0,5.0,5.0,101.0,101.0,-2.1454057294842195
40.0,40.0,6.0,3.0,5.0,5.0,101.0,102.0,-2.139161799055231
40.0,40.0,6.0,3.0,5.0,5.0,101.0,103.0,-2.2300659761272366
40.0,40.0,6.0,3.0,5.0,5.0,101.0,104.0,-2.1625792587207897
40.0,40.0,6.0,3.0,5.0,5.0,102.0,101.0,-2.0769909390692782
40.0,40.0,6.0,3.0,5.0,5.0,102.0,102.0,-2.0526855233395693
40.0,40.0,6.0,3.0,5.0,5.0,102.0,103.0,-2.091162533523329
40.0,40.0,6.0,3.0,5.0,5.0,102.0,104.0,-2.122835820325831
40.0,40.0,6.0,3.0,5.0,5.0,103.0,101.0,-2.10125867810216
40.0,40.0,6.0,3.0,5.0,5.0,103.0,104.0,-2.100639974967047
40.0,40.0,6.0,3.0,5.0,5.0,104.0,101.0,-2.033908884625622
40.0,40.0,6.0,3.0,5.0,5.0,104.0,102.0,-1.9995686882078048
40.0,40.0,6.0,3.0,5.0,5.0,104.0,103.0,-2.015170586789849
40.0,40.0,6.0,3.0,5.0,5.0,104.0,104.0,-2.0119069052532224
40.0,40.0,6.0,3.0,5.0,5.0,105.0,101.0,-2.0059289069321378
40.0,40.0,6.0,3.0,5.0,5.0,105.0,102.0,-2.081075534129419
40.0,40.0,6.0,3.0,5.0,5.0,105.0,103.0,-2.0198003449811335
40.0,40.0,6.0,4.0,5.0,5.0,101.0,101.0,-2.1367680791200883
40.0,40.0,6.0,4.0,5.0,5.0,101.0,102.0,-2.1343442977522975
40.0,40.0,6.0,4.0,5.0,5.0,101.0,103.0,-2.2291187360352973
40.0,40.0,6.0,4.0,5.0,5.0,101.0,104.0,-2.167313311881574
40.0,40.0,6.0,4.0,5.0,5.0,102.0,101.0,-2.061864538129767
40.0,40.0,6.0,4.0,5.0,5.0,102.0,102.0,-2.040939917299959
40.0,40.0,6.0,4.0,5.0,5.0,102.0,103.0,-2.0838776531760383
40.0,40.0,6.0,4.0,5.0,5.0,102.0,104.0,-2.1211521622282565
40.0,40.0,6.0,4.0,5.0,5.0,103.0,101.0,-2.0967977843076757
40.0,40.0,6.0,4.0,5.0,5.0,103.0,104.0,-2.086742600851879
40.0,40.0,6.0,4.0,5.0,5.0,104.0,101.0,-2.0113045560032417
40.0,40.0,6.0,4.0,5.0,5.0,104.0,102.0,-1.9778836166665696
40.0,40.0,6.0,4.0,5.0,5.0,104.0,103.0,-1.9964325060196881
40.0,40.0,6.0,4.0,5.0,5.0,104.0,104.0,-1.9971882089518265
40.0,40.0,6.0,4.0,5.0,5.0,105.0,101.0,-1.9934798648154122
40.0,40.0,6.0,4.0,5.0,5.0,105.0,102.0,-2.076069957944404
40.0,40.0,6.0,4.0,5.0,5.0,105.0,103.0,-2.017309297826505
40.0,40.0,6.0,5.0,5.0,5.0,101.0,101.0,-2.136325253275778
40.0,40.0,6.0,5.0,5.0,5.0,101.0,102.0,-2.136154132527588
40.0,40.0,6.0,5.0,5.0,5.0,101.0,103.0,-2.239675768577199
40.0,40.0,6.0,5.0,5.0,5.0,101.0,104.0,-2.1736576145386124
40.0,40.0,6.0,5.0,5.0,5.0,102.0,101.0,-2.0568146769367908
40.0,40.0,6.0,5.0,5.0,5.0,102.0,102.0,-2.0304994441852613
40.0,40.0,6.0,5.0,5.0,5.0,102.0,103.0,-2.0654969675137163
40.0,40.0,6.0,5.0,5.0,5.0,102.0,104.0,-2.118172212570393
40.0,40.0,6.0,5.0,5.0,5.0,103.0,101.0,-2.1085947842973383
40.0,40.0,6.0,5.0,5.0,5.0,103.0,103.0,-2.043888177183476
40.0,40.0,6.0,5.0,5.0,5.0,103.0,104.0,-2.079820284885684
40.0,40.0,6.0,5.0,5.0,5.0,104.0,101.0,-2.0144250261027072
40.0,40.0,6.0,5.0,5.0,5.0,104.0,102.0,-1.9653229100946183
40.0,40.0,6.0,5.0,5.0,5.0,104.0,103.0,-1.9930113467176045
40.0,40.0,6.0,5.0,5.0,5.0,104.0,104.0,-1.989655028208723
40.0,40.0,6.0,5.0,5.0,5.0,105.0,101.0,-2.0025989615669606
40.0,40.0,6.0,5.0,5.0,5.0,105.0,102.0,-2.0862798712652624
40.0,40.0,6.0,5.0,5.0,5.0,105.0,103.0,-2.0303526184892404
40.0,40.0,6.0,5.0,5.0,5.0,105.0,104.0,-1.9399767807338848
40.0,40.0,6.0,6.0,5.0,5.0,101.0,101.0,-2.1532163374253876
40.0,40.0,6.0,6.0,5.0,5.0,101.0,102.0,-2.144219396535126
40.0,40.0,6.0,6.0,5.0,5.0,101.0,103.0,-2.2388609012909737
40.0,40.0,6.0,6.0,5.0,5.0,101.0,104.0,-2.174464072260817
40.0,40.0,6.0,6.0,5.0,5.0,102.0,101.0,-2.054628697515635
40.0,40.0,6.0,6.0,5.0,5.0,102.0,102.0,-2.0333417556447424
40.0,40.0,6.0,6.0,5.0,5.0,102.0,103.0,-2.0681221155501137
40.0,40.0,6.0,6.0,5.0,5.0,102.0,104.0,-2.1396546909596847
40.0,40.0,6.0,6.0,5.0,5.0,103.0,101.0,-2.115272920411508
40.0,40.0,6.0,6.0,5.0,5.0,103.0,104.0,-2.086959630269364
40.0,40.0,6.0,6.0,5.0,5.0,104.0,101.0,-2.0124871563274387
40.0,40.0,6.0,6.0,5.0,5.0,104.0,102.0,-1.9656873508245947
40.0,40.0,6.0,6.0,5.0,5.0,104.0,103.0,-1.9899427259841074
40.0,40.0,6.0,6.0,5.0,5.0,104.0,104.0,-1.9954027567946768
40.0,40.0,6.0,6.0,5.0,5.0,105.0,101.0,-2.007009615160025
40.0,40.0,6.0,6.0,5.0,5.0,105.0,102.0,-2.101917555472766
40.0,40.0,6.0,6.0,5.0,5.0,105.0,103.0,-2.032915638073336
40.0,40.0,6.0,6.0,5.0,5.0,105.0,104.0,-1.9505414027636025
40.0,40.0,6.0,7.0,5.0,5.0,101.0,102.0,-2.1400169188329095
40.0,40.0,6.0,7.0,5.0,5.0,101.0,103.0,-2.2546518959217283
40.0,40.0,6.0,7.0,5.0,5.0,101.0,104.0,-2.204503107362263
40.0,40.0,6.0,7.0,5.0,5.0,102.0,101.0,-2.063900599321727
40.0,40.0,6.0,7.0,5.0,5.0,102.0,102.0,-2.034971899928665
40.0,40.0,6.0,7.0,5.0,5.0,102.0,103.0,-2.0700338707452697
40.0,40.0,6.0,7.0,5.0,5.0,102.0,104.0,-2.139306690032972
40.0,40.0,6.0,7.0,5.0,5.0,103.0,101.0,-2.127160284710349
40.0,40.0,6.0,7.0,5.0,5.0,103.0,103.0,-2.0457664209692
40.0,40.0,6.0,7.0,5.0,5.0,103.0,104.0,-2.0956904303917434
40.0,40.0,6.0,7.0,5.0,5.0,104.0,101.0,-2.008974549204404
40.0,40.0,6.0,7.0,5.0,5.0,104.0,102.0,-1.9626924974148758
40.0,40.0,6.0,7.0,5.0,5.0,104.0,103.0,-1.9891928751792067
40.0,40.0,6.0,7.0,5.0,5.0,104.0,104.0,-1.9956625503576486
40.0,40.0,6.0,7.0,5.0,5.0,105.0,101.0,-2.0123049558514947
40.0,40.0,6.0,7.0,5.0,5.0,105.0,102.0,-2.1109673025842155
40.0,40.0,6.0,7.0,5.0,5.0,105.0,103.0,-2.0538204913741542
40.0,40.0,6.0,8.0,5.0,5.0,101.0,101.0,-2.1702288239376157
40.0,40.0,6.0,8.0,5.0,5.0,101.0,102.0,-2.1608511514285924
40.0,40.0,6.0,8.0,5.0,5.0,101.0,103.0,-2.2774010764711097
40.0,40.0,6.0,8.0,5.0,5.0,101.0,104.0,-2.2185125761764675
40.0,40.0,6.0,8.0,5.0,5.0,102.0,101.0,-2.0676042489288426
40.0,40.0,6.0,8.0,5.0,5.0,102.0,102.0,-2.0348978094553622
40.0,40.0,6.0,8.0,5.0,5.0,102.0,103.0,-2.0915813409013677
40.0,40.0,6.0,8.0,5.0,5.0,102.0,104.0,-2.1545081238727426
40.0,40.0,6.0,8.0,5.0,5.0,103.0,101.0,-2.1475128039769844
40.0,40.0,6.0,8.0,5.0,5.0,103.0,104.0,-2.0904120925680565
40.0,40.0,6.0,8.0,5.0,5.0,104.0,101.0,-2.0176423289972947
40.0,40.0,6.0,8.0,5.0,5.0,104.0,102.0,-1.9745370563043332
40.0,40.0,6.0,8.0,5.0,5.0,104.0,103.0,-1.99474623406959
40.0,40.0,6.0,8.0,5.0,5.0,104.0,104.0,-2.0075701061454665
40.0,40.0,6.0,8.0,5.0,5.0,105.0,101.0,-2.0188358518650933
40.0,40.0,6.0,8.0,5.0,5.0,105.0,102.0,-2.1306160923022803
40.0,40.0,6.0,8.0,5.0,5.0,105.0,103.0,-2.0569776548105607
40.0,40.0,6.0,9.0,5.0,5.0,101.0,101.0,-2.1820993618887394
40.0,40.0,6.0,9.0,5.0,5.0,101.0,102.0,-2.1687841961641317
40.0,40.0,6.0,9.0,5.0,5.0,101.0,103.0,-2.277146599705619
40.0,40.0,6.0,9.0,5.0,5.0,101.0,104.0,-2.217192048870188
40.0,40.0,6.0,9.0,5.0,5.0,102.0,101.0,-2.078532125570965
40.0,40.0,6.0,9.0,5.0,5.0,102.0,102.0,-2.058885531126297
40.0,40.0,6.0,9.0,5.0,5.0,102.0,103.0,-2.0779867617635412
40.0,40.0,6.0,9.0,5.0,5.0,102.0,104.0,-2.169197591419791
40.0,40.0,6.0,9.0,5.0,5.0,103.0,101.0,-2.1549794282028816
40.0,40.0,6.0,9.0,5.0,5.0,103.0,104.0,-2.095054848599126
