N,M,K,D,Ktrue,Dtrue,dataseed,maskseed,inforate
40.0,40.0,50.0,1.0,5.0,5.0,101.0,107.0,-2.4514545066058053
40.0,40.0,50.0,1.0,5.0,5.0,101.0,108.0,-2.4768462204703803
40.0,40.0,50.0,1.0,5.0,5.0,101.0,109.0,-2.5078730019443842
40.0,40.0,50.0,1.0,5.0,5.0,101.0,110.0,-2.466118081615917
40.0,40.0,50.0,1.0,5.0,5.0,102.0,101.0,-2.4272139874555876
40.0,40.0,50.0,1.0,5.0,5.0,102.0,102.0,-2.44301957156276
40.0,40.0,50.0,1.0,5.0,5.0,102.0,103.0,-2.5162226404486927
40.0,40.0,50.0,1.0,5.0,5.0,102.0,104.0,-2.490234507758808
40.0,40.0,50.0,1.0,5.0,5.0,102.0,105.0,-2.418991386090422
40.0,40.0,50.0,1.0,5.0,5.0,102.0,106.0,-2.4676131341761542
40.0,40.0,50.0,1.0,5.0,5.0,102.0,107.0,-2.4020018815171036
40.0,40.0,50.0,1.0,5.0,5.0,102.0,108.0,-2.3954322226049207
40.0,40.0,50.0,1.0,5.0,5.0,102.0,109.0,-2.4217773593143948
40.0,40.0,50.0,1.0,5.0,5.0,102.0,110.0,-2.4419145934257562
40.0,40.0,50.0,1.0,5.0,5.0,103.0,101.0,-2.4645820563187275
40.0,40.0,50.0,1.0,5.0,5.0,103.0,102.0,-2.415577050829247
40.0,40.0,50.0,1.0,5.0,5.0,103.0,103.0,-2.459597477098143
40.0,40.0,50.0,1.0,5.0,5.0,103.0,104.0,-2.5098527347973443
40.0,40.0,50.0,1.0,5.0,5.0,103.0,105.0,-2.360277931743065
40.0,40.0,50.0,1.0,5.0,5.0,103.0,106.0,-2.4332667672571615
40.0,40.0,50.0,1.0,5.0,5.0,103.0,107.0,-2.4446567398082415
40.0,40.0,50.0,1.0,5.0,5.0,103.0,108.0,-2.440712297967509
40.0,40.0,50.0,1.0,5.0,5.0,103.0,109.0,-2.496957396739088
40.0,40.0,50.0,1.0,5.0,5.0,103.0,110.0,-2.3978608527069514
40.0,40.0,50.0,1.0,5.0,5.0,104.0,101.0,-2.3617057101155647
40.0,40.0,50.0,1.0,5.0,5.0,104.0,102.0,-2.3702507725637623
40.0,40.0,50.0,1.0,5.0,5.0,104.0,103.0,-2.342261569154075
40.0,40.0,50.0,1.0,5.0,5.0,104.0,104.0,-2.384623677724336
40.0,40.0,50.0,1.0,5.0,5.0,104.0,105.0,-2.454655221925404
40.0,40.0,50.0,1.0,5.0,5.0,104.0,106.0,-2.3937230995934486
40.0,40.0,50.0,1.0,5.0,5.0,104.0,107.0,-2.339343040745442
40.0,40.0,50.0,1.0,5.0,5.0,104.0,108.0,-2.3712450625854387
40.0,40.0,50.0,1.0,5.0,5.0,104.0,109.0,-2.3506482957312427
40.0,40.0,50.0,1.0,5.0,5.0,104.0,110.0,-2.3827698997075233
40.0,40.0,50.0,1.0,5.0,5.0,105.0,101.0,-2.36111713778743
40.0,40.0,50.0,1.0,5.0,5.0,105.0,102.0,-2.4345686919826783
40.0,40.0,50.0,1.0,5.0,5.0,105.0,103.0,-2.403076245376507
40.0,40.0,50.0,1.0,5.0,5.0,105.0,104.0,-2.328538421531946
40.0,40.0,50.0,1.0,5.0,5.0,105.0,105.0,-2.3884958264728033
40.0,40.0,50.0,1.0,5.0,5.0,105.0,106.0,-2.3510815851675786
40.0,40.0,50.0,1.0,5.0,5.0,105.0,107.0,-2.3770796859437753
40.0,40.0,50.0,1.0,5.0,5.0,105.0,108.0,-2.3540465902985765
40.0,40.0,50.0,1.0,5.0,5.0,105.0,109.0,-2.3563559721352685
40.0,40.0,50.0,1.0,5.0,5.0,105.0,110.0,-2.395379812827511
40.0,40.0,50.0,2.0,5.0,5.0,101.0,101.0,-2.386354289868535
40.0,40.0,50.0,2.0,5.0,5.0,101.0,102.0,-2.4394416592348747
40.0,40.0,50.0,2.0,5.0,5.0,101.0,103.0,-2.531716295310659
40.0,40.0,50.0,2.0,5.0,5.0,101.0,104.0,-2.4765061210759662
40.0,40.0,50.0,2.0,5.0,5.0,101.0,105.0,-2.4672128647421885
40.0,40.0,50.0,2.0,5.0,5.0,101.0,106.0,-2.488015967387865
40.0,40.0,50.0,2.0,5.0,5.0,101.0,107.0,-2.375360513658844
40.0,40.0,50.0,2.0,5.0,5.0,101.0,108.0,-2.405851424743863
40.0,40.0,50.0,2.0,5.0,5.0,101.0,109.0,-2.4595786876875376
40.0,40.0,50.0,2.0,5.0,5.0,101.0,110.0,-2.394136009211941
40.0,40.0,50.0,2.0,5.0,5.0,102.0,101.0,-2.340436085071821
40.0,40.0,50.0,2.0,5.0,5.0,102.0,102.0,-2.3818117748694294
40.0,40.0,50.0,2.0,5.0,5.0,102.0,103.0,-2.4698669014627863
40.0,40.0,50.0,2.0,5.0,5.0,102.0,104.0,-2.436252261825958
40.0,40.0,50.0,2.0,5.0,5.0,102.0,105.0,-2.3474440689787435
40.0,40.0,50.0,2.0,5.0,5.0,102.0,106.0,-2.412094343912329
40.0,40.0,50.0,2.0,5.0,5.0,102.0,107.0,-2.3236301395005086
40.0,40.0,50.0,2.0,5.0,5.0,102.0,108.0,-2.319215298113404
40.0,40.0,50.0,2.0,5.0,5.0,102.0,109.0,-2.354652771979593
40.0,40.0,50.0,2.0,5.0,5.0,102.0,110.0,-2.374934421358493
40.0,40.0,50.0,2.0,5.0,5.0,103.0,101.0,-2.428138789485856
40.0,40.0,50.0,2.0,5.0,5.0,103.0,102.0,-2.3281331282111566
40.0,40.0,50.0,2.0,5.0,5.0,103.0,103.0,-2.391915979099848
40.0,40.0,50.0,2.0,5.0,5.0,103.0,104.0,-2.4016025973557458
40.0,40.0,50.0,2.0,5.0,5.0,103.0,105.0,-2.2721634529661467
40.0,40.0,50.0,2.0,5.0,5.0,103.0,106.0,-2.3670315002798543
40.0,40.0,50.0,2.0,5.0,5.0,103.0,107.0,-2.3855349116788593
40.0,40.0,50.0,2.0,5.0,5.0,103.0,108.0,-2.3773128357587954
40.0,40.0,50.0,2.0,5.0,5.0,103.0,109.0,-2.445826082011403
40.0,40.0,50.0,2.0,5.0,5.0,103.0,110.0,-2.3193160689448544
40.0,40.0,50.0,2.0,5.0,5.0,104.0,101.0,-2.286511048266636
40.0,40.0,50.0,2.0,5.0,5.0,104.0,102.0,-2.2976329430763625
40.0,40.0,50.0,2.0,5.0,5.0,104.0,103.0,-2.2584064441549545
40.0,40.0,50.0,2.0,5.0,5.0,104.0,104.0,-2.315191895131016
40.0,40.0,50.0,2.0,5.0,5.0,104.0,105.0,-2.4113634511678566
40.0,40.0,50.0,2.0,5.0,5.0,104.0,106.0,-2.3150339171283894
40.0,40.0,50.0,2.0,5.0,5.0,104.0,107.0,-2.2622333731379918
40.0,40.0,50.0,2.0,5.0,5.0,104.0,108.0,-2.3034749916665938
40.0,40.0,50.0,2.0,5.0,5.0,104.0,109.0,-2.2809267538048754
40.0,40.0,50.0,2.0,5.0,5.0,104.0,110.0,-2.309515887408619
40.0,40.0,50.0,2.0,5.0,5.0,105.0,101.0,-2.2877280488451315
40.0,40.0,50.0,2.0,5.0,5.0,105.0,102.0,-2.3624344621339946
40.0,40.0,50.0,2.0,5.0,5.0,105.0,103.0,-2.3562556904483762
40.0,40.0,50.0,2.0,5.0,5.0,105.0,104.0,-2.2463744663736964
40.0,40.0,50.0,2.0,5.0,5.0,105.0,105.0,-2.326990027483575
40.0,40.0,50.0,2.0,5.0,5.0,105.0,106.0,-2.275515910130566
40.0,40.0,50.0,2.0,5.0,5.0,105.0,107.0,-2.3076852136700503
40.0,40.0,50.0,2.0,5.0,5.0,105.0,108.0,-2.2974301801310877
40.0,40.0,50.0,2.0,5.0,5.0,105.0,109.0,-2.268442445951901
40.0,40.0,50.0,2.0,5.0,5.0,105.0,110.0,-2.330001906635913
40.0,40.0,50.0,3.0,5.0,5.0,101.0,101.0,-2.3542393355942997
40.0,40.0,50.0,3.0,5.0,5.0,101.0,102.0,-2.418786615432886
40.0,40.0,50.0,3.0,5.0,5.0,101.0,103.0,-2.526130260843791
40.0,40.0,50.0,3.0,5.0,5.0,101.0,104.0,-2.4634243776503637
40.0,40.0,50.0,3.0,5.0,5.0,101.0,105.0,-2.4509889082042826
40.0,40.0,50.0,3.0,5.0,5.0,101.0,106.0,-2.4839236953157253
40.0,40.0,50.0,3.0,5.0,5.0,101.0,107.0,-2.3492162512469874
40.0,40.0,50.0,3.0,5.0,5.0,101.0,108.0,-2.3881217850757492
40.0,40.0,50.0,3.0,5.0,5.0,101.0,109.0,-2.4425062103872155
40.0,40.0,50.0,3.0,5.0,5.0,101.0,110.0,-2.3749400287574365
40.0,40.0,50.0,3.0,5.0,5.0,102.0,101.0,-2.2921769195629635
40.0,40.0,50.0,3.0,5.0,5.0,102.0,102.0,-2.3618305650815086
40.0,40.0,50.0,3.0,5.0,5.0,102.0,103.0,-2.45526808204098
40.0,40.0,50.0,3.0,5.0,5.0,102.0,104.0,-2.4158304463716087
40.0,40.0,50.0,3.0,5.0,5.0,102.0,105.0,-2.3219805338795583
40.0,40.0,50.0,3.0,5.0,5.0,102.0,106.0,-2.3865804541520776
40.0,40.0,50.0,3.0,5.0,5.0,102.0,107.0,-2.2894246991960725
40.0,40.0,50.0,3.0,5.0,5.0,102.0,108.0,-2.285293921913177
40.0,40.0,50.0,3.0,5.0,5.0,102.0,109.0,-2.3248214952295214
40.0,40.0,50.0,3.0,5.0,5.0,102.0,110.0,-2.347887197025762
40.0,40.0,50.0,3.0,5.0,5.0,103.0,101.0,-2.4239656189724244
40.0,40.0,50.0,3.0,5.0,5.0,103.0,102.0,-2.300061035297641
40.0,40.0,50.0,3.0,5.0,5.0,103.0,103.0,-2.370578755140579
40.0,40.0,50.0,3.0,5.0,5.0,103.0,104.0,-2.368634012098521
40.0,40.0,50.0,3.0,5.0,5.0,103.0,105.0,-2.240932264650528
40.0,40.0,50.0,3.0,5.0,5.0,103.0,106.0,-2.349442266643837
40.0,40.0,50.0,3.0,5.0,5.0,103.0,107.0,-2.372573853342179
40.0,40.0,50.0,3.0,5.0,5.0,103.0,108.0,-2.363109348815983
40.0,40.0,50.0,3.0,5.0,5.0,103.0,109.0,-2.4401725164712773
40.0,40.0,50.0,3.0,5.0,5.0,103.0,110.0,-2.2991587244571865
40.0,40.0,50.0,3.0,5.0,5.0,104.0,101.0,-2.2552482902799547
40.0,40.0,50.0,3.0,5.0,5.0,104.0,102.0,-2.267581557010494
40.0,40.0,50.0,3.0,5.0,5.0,104.0,103.0,-2.2267161737874814
40.0,40.0,50.0,3.0,5.0,5.0,104.0,104.0,-2.2865505420827703
40.0,40.0,50.0,3.0,5.0,5.0,104.0,105.0,-2.3977969996123756
40.0,40.0,50.0,3.0,5.0,5.0,104.0,106.0,-2.285963777513042
40.0,40.0,50.0,3.0,5.0,5.0,104.0,107.0,-2.237070590744262
40.0,40.0,50.0,3.0,5.0,5.0,104.0,108.0,-2.280725099456524
40.0,40.0,50.0,3.0,5.0,5.0,104.0,109.0,-2.25966436877132
40.0,40.0,50.0,3.0,5.0,5.0,104.0,110.0,-2.277661550227443
40.0,40.0,50.0,3.0,5.0,5.0,105.0,101.0,-2.256831281765919
40.0,40.0,50.0,3.0,5.0,5.0,105.0,102.0,-2.3279458171428207
40.0,40.0,50.0,3.0,5.0,5.0,105.0,103.0,-2.3401946255314803
40.0,40.0,50.0,3.0,5.0,5.0,105.0,104.0,-2.212783238843476
40.0,40.0,50.0,3.0,5.0,5.0,105.0,105.0,-2.30076558336355
40.0,40.0,50.0,3.0,5.0,5.0,105.0,106.0,-2.2521792173451467
40.0,40.0,50.0,3.0,5.0,5.0,105.0,107.0,-2.28174517466445
40.0,40.0,50.0,3.0,5.0,5.0,105.0,108.0,-2.2817159415049284
40.0,40.0,50.0,3.0,5.0,5.0,105.0,109.0,-2.231244313789107
40.0,40.0,50.0,3.0,5.0,5.0,105.0,110.0,-2.308880472116351
40.0,40.0,50.0,4.0,5.0,5.0,101.0,101.0,-2.337007531606141
40.0,40.0,50.0,4.0,5.0,5.0,101.0,102.0,-2.4114800858763927
40.0,40.0,50.0,4.0,5.0,5.0,101.0,103.0,-2.5131975512189286
40.0,40.0,50.0,4.0,5.0,5.0,101.0,104.0,-2.469851483676584
40.0,40.0,50.0,4.0,5.0,5.0,101.0,105.0,-2.4492389123329024
40.0,40.0,50.0,4.0,5.0,5.0,101.0,106.0,-2.488874167671794
40.0,40.0,50.0,4.0,5.0,5.0,101.0,107.0,-2.3410226153254645
40.0,40.0,50.0,4.0,5.0,5.0,101.0,108.0,-2.381706107722424
40.0,40.0,50.0,4.0,5.0,5.0,101.0,109.0,-2.442207606231008
40.0,40.0,50.0,4.0,5.0,5.0,101.0,110.0,-2.3632921289013282
40.0,40.0,50.0,4.0,5.0,5.0,102.0,101.0,-2.2706762547741968
40.0,40.0,50.0,4.0,5.0,5.0,102.0,102.0,-2.3577959133436766
40.0,40.0,50.0,4.0,5.0,5.0,102.0,103.0,-2.452024517703582
40.0,40.0,50.0,4.0,5.0,5.0,102.0,104.0,-2.392065320351696
40.0,40.0,50.0,4.0,5.0,5.0,102.0,105.0,-2.309770447230078
40.0,40.0,50.0,4.0,5.0,5.0,102.0,106.0,-2.369052759451258
40.0,40.0,50.0,4.0,5.0,5.0,102.0,107.0,-2.2743007085836484
40.0,40.0,50.0,4.0,5.0,5.0,102.0,108.0,-2.273860007228653
40.0,40.0,50.0,4.0,5.0,5.0,102.0,109.0,-2.3088917037132526
40.0,40.0,50.0,4.0,5.0,5.0,102.0,110.0,-2.337377161093611
40.0,40.0,50.0,4.0,5.0,5.0,103.0,101.0,-2.4313242013325356
40.0,40.0,50.0,4.0,5.0,5.0,103.0,102.0,-2.2801290839134953
40.0,40.0,50.0,4.0,5.0,5.0,103.0,103.0,-2.3584858526331884
40.0,40.0,50.0,4.0,5.0,5.0,103.0,104.0,-2.349562842916322
40.0,40.0,50.0,4.0,5.0,5.0,103.0,105.0,-2.227730185192804
40.0,40.0,50.0,4.0,5.0,5.0,103.0,106.0,-2.3432902205077855
40.0,40.0,50.0,4.0,5.0,5.0,103.0,107.0,-2.3749706935655635
40.0,40.0,50.0,4.0,5.0,5.0,103.0,108.0,-2.3617353096286235
40.0,40.0,50.0,4.0,5.0,5.0,103.0,109.0,-2.440998949663289
40.0,40.0,50.0,4.0,5.0,5.0,103.0,110.0,-2.289049699124777
40.0,40.0,50.0,4.0,5.0,5.0,104.0,101.0,-2.2388917021889476
40.0,40.0,50.0,4.0,5.0,5.0,104.0,102.0,-2.2553084415868616
40.0,40.0,50.0,4.0,5.0,5.0,104.0,103.0,-2.21362138142963
40.0,40.0,50.0,4.0,5.0,5.0,104.0,104.0,-2.2781223880188497
40.0,40.0,50.0,4.0,5.0,5.0,104.0,105.0,-2.3888883715757356
40.0,40.0,50.0,4.0,5.0,5.0,104.0,106.0,-2.2655744351726494
40.0,40.0,50.0,4.0,5.0,5.0,104.0,107.0,-2.227532219540117
40.0,40.0,50.0,4.0,5.0,5.0,104.0,108.0,-2.266845312565711
40.0,40.0,50.0,4.0,5.0,5.0,104.0,109.0,-2.2509567941966995
40.0,40.0,50.0,4.0,5.0,5.0,104.0,110.0,-2.261517606914956
40.0,40.0,50.0,4.0,5.0,5.0,105.0,101.0,-2.2497799886544483
40.0,40.0,50.0,4.0,5.0,5.0,105.0,102.0,-2.3100881555570107
40.0,40.0,50.0,4.0,5.0,5.0,105.0,103.0,-2.3320635761775774
40.0,40.0,50.0,4.0,5.0,5.0,105.0,104.0,-2.1990620293616416
40.0,40.0,50.0,4.0,5.0,5.0,105.0,105.0,-2.289662523256943
40.0,40.0,50.0,4.0,5.0,5.0,105.0,106.0,-2.243376923048981
40.0,40.0,50.0,4.0,5.0,5.0,105.0,107.0,-2.267158665358591
40.0,40.0,50.0,4.0,5.0,5.0,105.0,108.0,-2.2768147818609554
40.0,40.0,50.0,4.0,5.0,5.0,105.0,109.0,-2.2053883076971736
40.0,40.0,50.0,4.0,5.0,5.0,105.0,110.0,-2.299910716992576
40.0,40.0,50.0,5.0,5.0,5.0,101.0,101.0,-2.331599442865115
40.0,40.0,50.0,5.0,5.0,5.0,101.0,102.0,-2.412051095676054
40.0,40.0,50.0,5.0,5.0,5.0,101.0,103.0,-2.5193121860047483
40.0,40.0,50.0,5.0,5.0,5.0,101.0,104.0,-2.4613600217476526
40.0,40.0,50.0,5.0,5.0,5.0,101.0,105.0,-2.447428425009913
40.0,40.0,50.0,5.0,5.0,5.0,101.0,106.0,-2.4998557359235027
40.0,40.0,50.0,5.0,5.0,5.0,101.0,107.0,-2.3458194910823003
40.0,40.0,50.0,5.0,5.0,5.0,101.0,108.0,-2.374414149014387
40.0,40.0,50.0,5.0,5.0,5.0,101.0,109.0,-2.442782385793651
40.0,40.0,50.0,5.0,5.0,5.0,101.0,110.0,-2.35396773957448
40.0,40.0,50.0,5.0,5.0,5.0,102.0,101.0,-2.256541357490983
40.0,40.0,50.0,5.0,5.0,5.0,102.0,102.0,-2.3550874285722827
40.0,40.0,50.0,5.0,5.0,5.0,102.0,103.0,-2.45649182949673
40.0,40.0,50.0,5.0,5.0,5.0,102.0,104.0,-2.3880819928796804
40.0,40.0,50.0,5.0,5.0,5.0,102.0,105.0,-2.303228857396749
40.0,40.0,50.0,5.0,5.0,5.0,102.0,106.0,-2.368254395796563
40.0,40.0,50.0,5.0,5.0,5.0,102.0,107.0,-2.270073353110657
40.0,40.0,50.0,5.0,5.0,5.0,102.0,108.0,-2.268607257982533
40.0,40.0,50.0,5.0,5.0,5.0,102.0,109.0,-2.3084630346518167
40.0,40.0,50.0,5.0,5.0,5.0,102.0,110.0,-2.327439561123104
40.0,40.0,50.0,5.0,5.0,5.0,103.0,101.0,-2.4377326800287156
40.0,40.0,50.0,5.0,5.0,5.0,103.0,102.0,-2.274716767978425
40.0,40.0,50.0,5.0,5.0,5.0,103.0,103.0,-2.35174658861418
40.0,40.0,50.0,5.0,5.0,5.0,103.0,104.0,-2.3522613410659847
40.0,40.0,50.0,5.0,5.0,5.0,103.0,105.0,-2.224340164152493
40.0,40.0,50.0,5.0,5.0,5.0,103.0,106.0,-2.350135043370442
40.0,40.0,50.0,5.0,5.0,5.0,103.0,107.0,-2.3758703785314776
40.0,40.0,50.0,5.0,5.0,5.0,103.0,108.0,-2.3711374502610663
40.0,40.0,50.0,5.0,5.0,5.0,103.0,109.0,-2.4405365824227454
40.0,40.0,50.0,5.0,5.0,5.0,103.0,110.0,-2.2882197523277044
40.0,40.0,50.0,5.0,5.0,5.0,104.0,101.0,-2.239117298766955
40.0,40.0,50.0,5.0,5.0,5.0,104.0,102.0,-2.2445961271110826
40.0,40.0,50.0,5.0,5.0,5.0,104.0,103.0,-2.20581001393513
40.0,40.0,50.0,5.0,5.0,5.0,104.0,104.0,-2.278723562969733
40.0,40.0,50.0,5.0,5.0,5.0,104.0,105.0,-2.3889486576153356
40.0,40.0,50.0,5.0,5.0,5.0,104.0,106.0,-2.254418722400598
40.0,40.0,50.0,5.0,5.0,5.0,104.0,107.0,-2.2213199070150855
40.0,40.0,50.0,5.0,5.0,5.0,104.0,108.0,-2.270732042594825
40.0,40.0,50.0,5.0,5.0,5.0,104.0,109.0,-2.2528608191941797
40.0,40.0,50.0,5.0,5.0,5.0,104.0,110.0,-2.257762818705277
40.0,40.0,50.0,5.0,5.0,5.0,105.0,101.0,-2.2452827340520196
40.0,40.0,50.0,5.0,5.0,5.0,105.0,102.0,-2.2968470294193644
40.0,40.0,50.0,5.0,5.0,5.0,105.0,103.0,-2.32967929104964
40.0,40.0,50.0,5.0,5.0,5.0,105.0,104.0,-2.193611164253461
40.0,40.0,50.0,5.0,5.0,5.0,105.0,105.0,-2.2803495150257045
40.0,40.0,50.0,5.0,5.0,5.0,105.0,106.0,-2.2353764523025657
40.0,40.0,50.0,5.0,5.0,5.0,105.0,107.0,-2.2596270978187754
40.0,40.0,50.0,5.0,5.0,5.0,105.0,108.0,-2.2827258453710044
40.0,40.0,50.0,5.0,5.0,5.0,105.0,109.0,-2.1941139773827993
40.0,40.0,50.0,5.0,5.0,5.0,105.0,110.0,-2.295765680673937
40.0,40.0,50.0,6.0,5.0,5.0,101.0,101.0,-2.327567252701798
40.0,40.0,50.0,6.0,5.0,5.0,101.0,102.0,-2.413509657217364
40.0,40.0,50.0,6.0,5.0,5.0,101.0,103.0,-2.518119253564136
40.0,40.0,50.0,6.0,5.0,5.0,101.0,104.0,-2.4788707911128163
40.0,40.0,50.0,6.0,5.0,5.0,101.0,105.0,-2.449945829545615
40.0,40.0,50.0,6.0,5.0,5.0,101.0,106.0,-2.5016325857689616
40.0,40.0,50.0,6.0,5.0,5.0,101.0,107.0,-2.3466090771651644
40.0,40.0,50.0,6.0,5.0,5.0,101.0,108.0,-2.376714495246575
40.0,40.0,50.0,6.0,5.0,5.0,101.0,109.0,-2.442638763078795
40.0,40.0,50.0,6.0,5.0,5.0,101.0,110.0,-2.3497864270275435
40.0,40.0,50.0,6.0,5.0,5.0,102.0,101.0,-2.2477650828267404
40.0,40.0,50.0,6.0,5.0,5.0,102.0,102.0,-2.353853500216298
40.0,40.0,50.0,6.0,5.0,5.0,102.0,103.0,-2.4601320211336954
40.0,40.0,50.0,6.0,5.0,5.0,102.0,104.0,-2.386033243970901
40.0,40.0,50.0,6.0,5.0,5.0,102.0,105.0,-2.3026183267364333
40.0,40.0,50.0,6.0,5.0,5.0,102.0,106.0,-2.369055366268476
40.0,40.0,50.0,6.0,5.0,5.0,102.0,107.0,-2.268518561601434
40.0,40.0,50.0,6.0,5.0,5.0,102.0,108.0,-2.2681598175244533
40.0,40.0,50.0,6.0,5.0,5.0,102.0,109.0,-2.3041146994965978
40.0,40.0,50.0,6.0,5.0,5.0,102.0,110.0,-2.3289667090560426
40.0,40.0,50.0,6.0,5.0,5.0,103.0,101.0,-2.4494051680467686
40.0,40.0,50.0,6.0,5.0,5.0,103.0,102.0,-2.278113478846371
40.0,40.0,50.0,6.0,5.0,5.0,103.0,103.0,-2.3487851147904024
40.0,40.0,50.0,6.0,5.0,5.0,103.0,104.0,-2.356430157152971
40.0,40.0,50.0,6.0,5.0,5.0,103.0,105.0,-2.223201316951511
40.0,40.0,50.0,6.0,5.0,5.0,103.0,106.0,-2.356766072175769
40.0,40.0,50.0,6.0,5.0,5.0,103.0,107.0,-2.391079050525341
40.0,40.0,50.0,6.0,5.0,5.0,103.0,108.0,-2.377820939893661
40.0,40.0,50.0,6.0,5.0,5.0,103.0,109.0,-2.4445668800752545
40.0,40.0,50.0,6.0,5.0,5.0,103.0,110.0,-2.2849880284529216
40.0,40.0,50.0,6.0,5.0,5.0,104.0,101.0,-2.2407289685615597
40.0,40.0,50.0,6.0,5.0,5.0,104.0,102.0,-2.2433335650863984
40.0,40.0,50.0,6.0,5.0,5.0,104.0,103.0,-2.210078833558571
40.0,40.0,50.0,6.0,5.0,5.0,104.0,104.0,-2.2838804042418417
40.0,40.0,50.0,6.0,5.0,5.0,104.0,105.0,-2.394069899934234
40.0,40.0,50.0,6.0,5.0,5.0,104.0,106.0,-2.2527820086502186
40.0,40.0,50.0,6.0,5.0,5.0,104.0,107.0,-2.227344968151467
40.0,40.0,50.0,6.0,5.0,5.0,104.0,108.0,-2.2729851218647523
40.0,40.0,50.0,6.0,5.0,5.0,104.0,109.0,-2.2608881565651906
40.0,40.0,50.0,6.0,5.0,5.0,104.0,110.0,-2.252716773516964
40.0,40.0,50.0,6.0,5.0,5.0,105.0,101.0,-2.2464765074762303
40.0,40.0,50.0,6.0,5.0,5.0,105.0,102.0,-2.294648280077344
40.0,40.0,50.0,6.0,5.0,5.0,105.0,103.0,-2.332174979238671
40.0,40.0,50.0,6.0,5.0,5.0,105.0,104.0,-2.1908632163042516
40.0,40.0,50.0,6.0,5.0,5.0,105.0,105.0,-2.2772925091836016
40.0,40.0,50.0,6.0,5.0,5.0,105.0,106.0,-2.239413109487674
40.0,40.0,50.0,6.0,5.0,5.0,105.0,107.0,-2.2571395958913194
40.0,40.0,50.0,6.0,5.0,5.0,105.0,108.0,-2.284747930034422
40.0,40.0,50.0,6.0,5.0,5.0,105.0,109.0,-2.1884831994604412
40.0,40.0,50.0,6.0,5.0,5.0,105.0,110.0,-2.295898005035191
40.0,40.0,50.0,7.0,5.0,5.0,101.0,101.0,-2.332566560482095
40.0,40.0,50.0,7.0,5.0,5.0,101.0,102.0,-2.415265962101593
40.0,40.0,50.0,7.0,5.0,5.0,101.0,103.0,-2.527531456470076
40.0,40.0,50.0,7.0,5.0,5.0,101.0,104.0,-2.4858289444606463
40.0,40.0,50.0,7.0,5.0,5.0,101.0,105.0,-2.4638819159573027
40.0,40.0,50.0,7.0,5.0,5.0,101.0,106.0,-2.513478133593501
40.0,40.0,50.0,7.0,5.0,5.0,101.0,107.0,-2.3497380062286366
40.0,40.0,50.0,7.0,5.0,5.0,101.0,108.0,-2.377061092162464
40.0,40.0,50.0,7.0,5.0,5.0,101.0,109.0,-2.449784670203633
40.0,40.0,50.0,7.0,5.0,5.0,101.0,110.0,-2.3533711861381206
40.0,40.0,50.0,7.0,5.0,5.0,102.0,101.0,-2.2456473317737715
40.0,40.0,50.0,7.0,5.0,5.0,102.0,102.0,-2.3622615059181102
40.0,40.0,50.0,7.0,5.0,5.0,102.0,103.0,-2.4644996972303064
40.0,40.0,50.0,7.0,5.0,5.0,102.0,104.0,-2.3878837222226093
40.0,40.0,50.0,7.0,5.0,5.0,102.0,105.0,-2.3049242082942984
40.0,40.0,50.0,7.0,5.0,5.0,102.0,106.0,-2.378071711462527
40.0,40.0,50.0,7.0,5.0,5.0,102.0,107.0,-2.2716682257840324
40.0,40.0,50.0,7.0,5.0,5.0,102.0,108.0,-2.2740193077939015
40.0,40.0,50.0,7.0,5.0,5.0,102.0,109.0,-2.308664846466951
40.0,40.0,50.0,7.0,5.0,5.0,102.0,110.0,-2.331553164523152
40.0,40.0,50.0,7.0,5.0,5.0,103.0,101.0,-2.460321890996807
40.0,40.0,50.0,7.0,5.0,5.0,103.0,102.0,-2.272442347448111
40.0,40.0,50.0,7.0,5.0,5.0,103.0,103.0,-2.3468217729177283
40.0,40.0,50.0,7.0,5.0,5.0,103.0,104.0,-2.351735483803091
40.0,40.0,50.0,7.0,5.0,5.0,103.0,105.0,-2.2236006377126603
40.0,40.0,50.0,7.0,5.0,5.0,103.0,106.0,-2.357056485173665
40.0,40.0,50.0,7.0,5.0,5.0,103.0,107.0,-2.395514013054939
40.0,40.0,50.0,7.0,5.0,5.0,103.0,108.0,-2.382347758167683
40.0,40.0,50.0,7.0,5.0,5.0,103.0,109.0,-2.4464902318346464
40.0,40.0,50.0,7.0,5.0,5.0,103.0,110.0,-2.2861312071537943
40.0,40.0,50.0,7.0,5.0,5.0,104.0,101.0,-2.238493708868232
40.0,40.0,50.0,7.0,5.0,5.0,104.0,102.0,-2.2540690805485073
40.0,40.0,50.0,7.0,5.0,5.0,104.0,103.0,-2.211083124882164
40.0,40.0,50.0,7.0,5.0,5.0,104.0,104.0,-2.28450681384413
40.0,40.0,50.0,7.0,5.0,5.0,104.0,105.0,-2.396224390246281
40.0,40.0,50.0,7.0,5.0,5.0,104.0,106.0,-2.251382680237203
40.0,40.0,50.0,7.0,5.0,5.0,104.0,107.0,-2.2216380838172407
40.0,40.0,50.0,7.0,5.0,5.0,104.0,108.0,-2.2824353546635274
40.0,40.0,50.0,7.0,5.0,5.0,104.0,109.0,-2.263810519945761
40.0,40.0,50.0,7.0,5.0,5.0,104.0,110.0,-2.252456577898506
40.0,40.0,50.0,7.0,5.0,5.0,105.0,101.0,-2.253310037946698
40.0,40.0,50.0,7.0,5.0,5.0,105.0,102.0,-2.294657798371316
