,AIR_TIME,DISTANCE,origin,dest
36059,121.0,675,69,11
36060,85.0,675,11,69
36061,143.0,1013,69,55
36062,183.0,1546,25,52
36063,125.0,937,52,30
36064,264.0,1608,30,86
36065,154.0,1189,86,52
36066,136.0,1072,52,74
36067,239.0,1558,69,25
36068,169.0,1546,25,52
36069,243.0,1546,52,25
36070,129.0,927,19,93
36071,141.0,927,93,19
36072,148.0,1025,19,78
36073,134.0,993,78,69
36074,55.0,391,87,25
36075,129.0,1162,25,98
36076,183.0,1162,98,25
36077,90.0,771,25,50
36078,133.0,771,50,25
36079,59.0,391,25,87
36080,103.0,853,79,25
36081,102.0,826,25,57
36082,126.0,826,57,25
36083,67.0,483,25,34
36084,73.0,483,34,25
36085,103.0,602,25,70
36086,184.0,1553,25,66
36087,284.0,1553,66,25
36088,129.0,776,25,73
36089,83.0,776,73,25
36090,148.0,862,25,48
36091,164.0,1337,25,20
36092,206.0,1337,20,25
36093,80.0,641,25,26
36094,110.0,641,26,25
36095,129.0,853,25,79
36180,158.0,1214,52,75
36181,181.0,1214,75,52
36182,117.0,950,52,49
36183,121.0,762,49,3
36184,174.0,1546,25,52
36185,131.0,937,52,30
36186,273.0,1608,30,86
36187,172.0,1237,86,93
36188,245.0,1506,93,25
36189,56.0,404,3,52
36190,330.0,2171,52,64
36191,219.0,2171,64,52
36192,183.0,1005,52,65
36193,232.0,1440,65,70
36194,75.0,507,70,87
36195,74.0,507,87,70
36196,150.0,1440,70,65
36197,215.0,1199,3,25
36198,121.0,1132,25,6
36199,186.0,1132,6,25
36200,99.0,628,25,47
36201,45.0,255,47,70
36202,76.0,602,70,25
36203,84.0,534,52,76
36204,71.0,534,76,52
36205,133.0,829,52,44
36206,237.0,1590,44,47
36207,163.0,1052,45,67
36208,147.0,1052,67,45
36209,163.0,1092,45,33
36210,141.0,1026,33,94
36211,127.0,932,23,33
36212,145.0,932,33,23
36213,84.0,616,11,52
36214,130.0,896,52,94
36215,134.0,896,94,52
36216,121.0,896,52,94
36217,67.0,373,94,76
36218,112.0,861,52,69
36219,212.0,1303,69,26
36220,158.0,1303,26,69
36221,112.0,861,69,52
36222,132.0,1005,65,52
36223,145.0,1189,52,86
36224,164.0,1189,86,52
36225,165.0,1085,30,55
36226,176.0,1145,55,28
36227,134.0,1120,65,78
36228,139.0,993,78,69
36229,313.0,2176,69,47
36230,181.0,1476,25,24
36231,217.0,1476,24,25
36232,165.0,1476,25,24
36233,118.0,1005,65,52
36235,160.0,1194,13,52
36236,251.0,1703,33,25
36237,144.0,967,25,84
36238,220.0,2139,84,3
36239,77.0,594,3,55
36240,139.0,985,94,67
36241,139.0,1023,67,30
36242,345.0,2133,30,70
36243,80.0,602,70,25
36244,93.0,680,25,59
36245,121.0,937,52,30
36246,122.0,746,30,3
36247,58.0,404,3,52
36248,154.0,957,52,28
36249,265.0,1671,28,70
36250,157.0,1034,45,93
36251,132.0,997,93,30
36252,173.0,1085,30,55
36253,142.0,1013,55,69
36254,131.0,1013,69,55
36255,270.0,1737,19,70
36256,56.0,304,70,79
36257,49.0,304,79,70
36258,160.0,1460,70,56
36259,216.0,1460,56,70
36260,130.0,1075,56,93
36261,108.0,977,25,44
36262,84.0,641,25,26
36263,114.0,895,19,52
36264,105.0,616,52,11
36265,124.0,853,25,79
36266,101.0,680,59,25
36267,90.0,770,25,91
36268,124.0,770,91,25
36269,171.0,1607,25,78
36270,160.0,1590,47,44
36271,110.0,829,44,52
36272,327.0,2149,52,79
36273,214.0,2149,79,52
36274,250.0,1436,76,25
36275,65.0,391,25,87
36276,134.0,1086,87,4
36277,168.0,1086,4,87
36278,57.0,391,87,25
36279,146.0,955,94,93
36280,155.0,1053,93,14
36281,153.0,1053,14,93
36282,128.0,955,93,94
36283,64.0,449,20,69
36284,244.0,1558,69,25
36285,73.0,628,47,25
36286,149.0,1337,25,20
36287,216.0,1337,20,25
36288,99.0,628,25,47
36289,143.0,1183,56,78
36290,179.0,1343,78,75
36291,197.0,1343,75,78
36292,167.0,1120,78,65
36293,110.0,641,26,25
36294,153.0,977,44,25
36295,154.0,1147,78,37
36296,148.0,1147,37,78
36297,162.0,1144,78,14
36298,143.0,1144,14,78
36299,176.0,1183,78,56
36300,149.0,1024,52,37
36301,126.0,1024,37,52
36302,150.0,971,45,52
36303,137.0,895,52,19
36304,156.0,997,30,93
36305,169.0,1041,93,37
36306,156.0,1041,37,93
36307,126.0,1034,93,45
36308,244.0,1506,93,25
36309,121.0,1014,25,11
36310,172.0,1014,11,25
36311,170.0,1053,52,92
36312,138.0,1053,92,52
36313,140.0,971,52,45
36314,179.0,1671,70,28
36315,153.0,957,28,52
36316,190.0,1211,52,63
36317,78.0,472,63,25
36318,105.0,888,25,65
36319,159.0,1506,25,93
36320,147.0,1136,93,74
36321,166.0,1136,74,93
36322,146.0,927,93,19
36323,97.0,762,3,49
36324,156.0,950,49,52
36325,146.0,1073,52,2
36326,145.0,1073,2,52
36327,71.0,404,52,3
36328,117.0,1069,25,23
36329,176.0,1069,23,25
36330,74.0,692,25,18
36331,100.0,692,18,25
36332,56.0,472,25,63
36333,141.0,1211,63,52
36334,202.0,1310,52,59
36335,151.0,1310,59,52
36336,218.0,1476,24,25
36337,103.0,628,25,47
36338,74.0,628,47,25
36339,67.0,391,25,87
36340,162.0,1436,25,76
36341,58.0,373,76,94
36342,152.0,992,94,90
36343,127.0,992,90,94
36344,115.0,701,94,3
36345,176.0,1709,25,55
36346,260.0,1709,55,25
36347,107.0,896,25,56
36348,138.0,896,56,25
36349,56.0,420,25,43
36350,72.0,420,43,25
36351,181.0,1703,25,33
36352,151.0,1145,28,55
36353,94.0,700,55,76
36354,69.0,356,76,3
36355,57.0,356,3,76
36356,77.0,628,47,25
36357,137.0,853,25,79
36358,50.0,258,79,47
36359,47.0,258,47,79
36360,99.0,853,79,25
36361,234.0,2176,47,69
36362,135.0,951,69,67
36363,137.0,985,67,94
36364,218.0,1576,69,86
36365,236.0,1576,86,69
36366,119.0,879,23,78
36367,151.0,1101,78,45
36368,176.0,1101,45,78
36369,151.0,1025,78,19
36370,148.0,1085,55,30
36371,190.0,1023,30,67
36372,141.0,951,67,69
36373,139.0,993,69,78
36374,132.0,879,78,23
36375,166.0,1574,70,37
36376,246.0,1574,37,70
36377,43.0,255,70,47
36378,76.0,628,47,25
36379,98.0,628,25,47
36380,136.0,888,65,25
36381,107.0,602,25,70
36382,184.0,1737,70,19
36383,126.0,927,19,93
36384,160.0,1075,93,56
36385,161.0,1028,94,78
36386,245.0,1607,78,25
36387,84.0,680,25,59
36388,100.0,680,59,25
36389,100.0,602,25,70
36390,217.0,2133,70,30
36391,143.0,1025,19,78
36392,143.0,1186,78,92
36393,173.0,1186,92,78
36394,143.0,1028,78,94
36395,123.0,896,94,52
36396,117.0,861,52,69
36397,244.0,1546,52,25
36398,96.0,775,25,4
36399,118.0,775,4,25
36400,139.0,991,25,68
36401,118.0,991,68,25
36402,93.0,700,76,55
36403,186.0,1258,55,12
36404,189.0,1258,12,55
36405,154.0,1096,55,49
36406,158.0,1096,49,55
36407,90.0,594,55,3
36408,349.0,2139,3,84
36409,118.0,967,84,25
36410,130.0,819,25,64
36411,96.0,819,64,25
36412,129.0,1199,25,3
36413,95.0,746,3,30
36414,160.0,1189,86,52
36415,73.0,404,52,3
36416,99.0,701,3,94
36417,140.0,1026,94,33
36418,146.0,1092,33,45
36419,166.0,937,30,52
36420,140.0,1011,52,14
36421,131.0,1011,14,52
36422,88.0,449,69,20
36423,97.0,757,23,52
36424,111.0,757,52,23
36425,120.0,948,23,55
36426,144.0,1080,55,19
36427,101.0,757,23,52
36428,166.0,1066,52,56
36429,132.0,1066,56,52
36430,125.0,757,52,23
36431,101.0,882,91,52
36432,137.0,1072,52,74
36433,151.0,861,69,52
36434,174.0,1005,52,65
36435,127.0,861,52,69
36436,144.0,861,69,52
36437,155.0,882,52,91
36438,229.0,1371,91,47
36439,131.0,927,19,93
36440,146.0,927,93,19
36441,135.0,1025,19,78
36442,141.0,993,78,69
36443,212.0,1576,69,86
36444,159.0,1506,25,93
36445,198.0,1306,93,59
36446,149.0,1306,59,93
36447,151.0,1237,93,86
36448,239.0,1576,86,69
36449,251.0,1608,86,30
36450,174.0,1197,55,65
36451,145.0,1197,65,55
36452,145.0,948,55,23
36453,159.0,1072,74,52
36454,135.0,1050,52,5
36455,153.0,1050,5,52
36456,83.0,468,52,20
36457,61.0,468,20,52
36458,107.0,862,25,42
36459,138.0,862,42,25
36460,164.0,1546,25,52
36461,235.0,1546,52,25
36462,154.0,993,69,78
36463,167.0,1025,78,19
36464,147.0,1080,19,55
36465,55.0,391,87,25
36466,73.0,602,70,25
36467,95.0,862,48,25
36468,99.0,853,79,25
36596,200.0,1199,3,25
36597,134.0,1162,25,98
36598,180.0,1162,98,25
36599,83.0,771,25,50
36600,136.0,771,50,25
36601,110.0,872,25,54
36602,150.0,872,54,25
36603,88.0,563,25,29
36604,75.0,563,29,25
36605,104.0,602,25,70
36606,79.0,404,52,3
36607,92.0,701,3,94
36608,156.0,1506,25,93
36609,136.0,997,93,30
36610,155.0,1085,30,55
36611,113.0,700,55,76
36612,76.0,534,76,52
36613,77.0,628,47,25
36614,141.0,1337,25,20
36615,221.0,1337,20,25
36616,83.0,641,25,26
36617,106.0,641,26,25
36618,130.0,985,94,67
36619,146.0,1023,67,30
36620,320.0,2133,30,70
36621,154.0,1440,70,65
36622,110.0,879,23,78
36623,169.0,1084,78,28
36624,233.0,1436,76,25
36625,144.0,862,25,48
36626,209.0,1947,48,3
36627,76.0,594,3,55
36628,153.0,994,52,4
36629,120.0,994,4,52
36630,128.0,937,52,30
36631,221.0,1608,30,86
36632,168.0,1189,86,52
36633,69.0,404,52,3
36634,180.0,1196,4,64
36635,128.0,1196,64,4
36636,148.0,1084,28,78
36637,158.0,1200,78,74
36638,167.0,1200,74,78
36639,125.0,879,78,23
36640,240.0,1569,23,70
36641,245.0,2176,47,69
36642,140.0,957,69,90
36643,129.0,957,90,69
36644,216.0,1476,24,25
36645,107.0,628,25,47
36646,49.0,258,47,79
36647,95.0,853,79,25
36648,137.0,802,52,21
36649,126.0,802,21,52
36650,143.0,895,52,19
36651,166.0,1109,52,57
36652,130.0,1109,57,52
36653,244.0,1520,52,22
36654,109.0,604,22,47
36655,132.0,971,52,45
36656,141.0,795,45,3
36657,58.0,356,3,76
36658,95.0,700,76,55
36659,150.0,1096,55,49
36660,154.0,1096,49,55
36661,91.0,594,55,3
36662,297.0,1947,3,48
36663,94.0,862,48,25
36664,135.0,853,25,79
36665,101.0,680,59,25
36666,136.0,909,25,88
36667,109.0,909,88,25
36668,108.0,628,25,47
36669,71.0,628,47,25
36670,81.0,641,25,26
36671,75.0,602,70,25
36672,93.0,533,51,25
36673,160.0,1607,25,78
36674,191.0,1197,55,65
36675,140.0,1197,65,55
36676,130.0,1045,55,86
36677,138.0,1045,86,55
36678,136.0,1013,55,69
36679,163.0,1569,70,23
36680,125.0,879,23,78
36681,137.0,945,78,44
36682,120.0,945,44,78
36683,170.0,1183,78,56
36684,110.0,641,26,25
36685,141.0,991,25,68
36686,117.0,991,68,25
36687,84.0,616,11,52
36688,182.0,1066,52,56
36689,130.0,1066,56,52
36690,102.0,853,79,25
36691,86.0,524,25,16
36692,69.0,524,16,25
36693,124.0,776,25,73
36694,84.0,776,73,25
36695,150.0,862,25,48
36696,75.0,604,47,22
36697,99.0,551,22,70
36698,72.0,602,70,25
36699,98.0,775,25,4
36700,113.0,775,4,25
36701,235.0,1546,52,25
36702,141.0,1101,78,45
36703,149.0,1101,45,78
36704,158.0,1205,78,2
36705,169.0,1205,2,78
36706,122.0,861,52,69
36707,128.0,920,69,93
36708,157.0,1104,93,92
36709,147.0,1104,92,93
36710,191.0,1075,93,56
36711,152.0,1436,25,76
36712,75.0,356,76,3
36713,56.0,404,3,52
36714,134.0,896,52,94
36715,112.0,701,94,3
36716,137.0,955,94,93
36717,166.0,1277,93,75
36718,176.0,1277,75,93
36719,130.0,955,93,94
36720,73.0,533,25,51
36721,167.0,1703,25,33
36722,234.0,2154,47,66
36723,91.0,655,66,52
36724,94.0,655,52,66
36725,340.0,2154,66,47
36726,228.0,1440,65,70
36727,190.0,1737,70,19
36728,266.0,1737,19,70
36729,73.0,602,70,25
36730,183.0,1709,25,55
36731,259.0,1709,55,25
36732,168.0,1476,25,24
36733,219.0,1476,24,25
36734,71.0,391,25,87
36735,128.0,1199,25,3
36736,96.0,762,3,49
36737,140.0,950,49,52
36738,142.0,1183,56,78
36739,219.0,1416,78,59
36740,177.0,1416,59,78
36741,188.0,1120,78,65
36742,79.0,628,47,25
36743,123.0,1179,25,72
36744,170.0,1179,72,25
36745,138.0,819,25,64
36746,90.0,819,64,25
36747,175.0,1201,19,25
36748,110.0,628,25,47
36749,145.0,1034,45,93
36750,241.0,1506,93,25
36751,70.0,616,25,99
36752,103.0,616,99,25
36753,99.0,888,25,65
36754,101.0,602,25,70
36755,54.0,304,70,79
36756,43.0,304,79,70
36757,44.0,255,70,47
36758,42.0,255,47,70
36759,234.0,2133,70,30
36760,155.0,1052,45,67
36761,143.0,1052,67,45
36762,142.0,971,45,52
36763,322.0,2171,52,64
36764,219.0,2171,64,52
36765,131.0,1120,65,78
36766,147.0,993,78,69
36767,136.0,993,69,78
36768,142.0,1025,78,19
36769,138.0,888,65,25
36770,268.0,1737,19,70
36771,57.0,255,70,47
36772,73.0,604,47,22
36773,96.0,551,22,70
36774,71.0,551,70,22
36775,102.0,604,22,47
36776,57.0,404,3,52
36777,81.0,534,52,76
36778,99.0,602,25,70
36779,179.0,1737,70,19
36780,176.0,1169,52,36
37147,160.0,1476,25,24
37148,200.0,1476,24,25
37149,144.0,1053,52,92
37150,132.0,1053,92,52
37151,230.0,1546,52,25
37152,94.0,628,25,47
37153,79.0,628,47,25
37154,172.0,1546,25,52
37155,90.0,602,25,70
37156,73.0,602,70,25
37157,120.0,861,52,69
37158,117.0,861,69,52
37581,230.0,1546,52,25
37582,81.0,641,25,26
37583,92.0,641,26,25
37584,172.0,1546,25,52
37585,121.0,895,52,19
37586,110.0,895,19,52
37587,115.0,888,25,65
37588,131.0,888,65,25
37589,94.0,602,25,70
37590,75.0,602,70,25
37591,95.0,757,23,52
37592,174.0,1476,25,24
37593,206.0,1476,24,25
37594,97.0,628,25,47
37595,74.0,628,47,25
37596,117.0,861,52,69
37597,117.0,861,69,52
37598,75.0,594,3,55
37599,115.0,757,52,23
37785,120.0,1005,65,52
37786,151.0,1005,52,65
37787,61.0,472,25,63
37788,71.0,472,63,25
37789,140.0,991,25,68
37790,112.0,991,68,25
37791,222.0,1546,52,25
37792,138.0,967,25,84
37793,116.0,967,84,25
37794,181.0,1546,25,52
37795,130.0,895,52,19
37796,113.0,895,19,52
37797,142.0,1024,52,37
37798,128.0,1024,37,52
37799,94.0,602,25,70
37800,74.0,602,70,25
37801,110.0,888,25,65
37802,131.0,888,65,25
37803,63.0,404,52,3
37804,109.0,666,3,69
37805,90.0,666,69,3
37806,56.0,404,3,52
37807,116.0,861,69,52
37808,139.0,1189,52,86
37809,165.0,1189,86,52
37810,122.0,862,25,48
37811,107.0,862,48,25
37812,127.0,862,25,42
37813,117.0,862,42,25
37814,117.0,861,52,69
37815,89.0,641,25,26
37816,92.0,641,26,25
37817,112.0,775,25,4
37818,108.0,775,4,25
37819,172.0,1476,25,24
37820,204.0,1476,24,25
37821,129.0,937,52,30
37822,123.0,937,30,52
37823,79.0,628,47,25
37824,87.0,680,25,59
37825,101.0,680,59,25
37826,156.0,1085,55,30
37827,149.0,1085,30,55
37828,137.0,1013,55,69
37829,125.0,920,69,93
37830,135.0,920,93,69
37831,131.0,1013,69,55
37832,90.0,628,25,47
37833,158.0,1121,52,12
37834,151.0,1121,12,52
37835,102.0,787,52,15
37836,109.0,787,15,52
37880,154.0,1066,52,56
37881,129.0,1066,56,52
37882,143.0,1011,52,14
37883,129.0,1011,14,52
37884,134.0,896,52,94
37885,120.0,896,94,52
37886,122.0,896,52,94
37887,117.0,896,94,52
37888,128.0,895,52,19
37889,112.0,895,19,52
37890,148.0,1024,52,37
37891,133.0,1024,37,52
37960,119.0,861,52,69
37961,127.0,861,69,52
37962,130.0,971,52,45
37963,131.0,971,45,52
37964,170.0,1546,25,52
37965,239.0,1546,52,25
37966,137.0,967,25,84
37967,118.0,967,84,25
37968,95.0,628,25,47
37969,87.0,680,25,59
37970,103.0,680,59,25
37971,99.0,770,25,91
37972,116.0,770,91,25
37973,143.0,1053,52,92
37974,150.0,1053,92,52
37975,121.0,896,52,94
37976,125.0,896,94,52
37977,82.0,534,52,76
37978,76.0,534,76,52
37979,122.0,895,52,19
37980,117.0,895,19,52
37981,111.0,757,52,23
37982,103.0,757,23,52
37983,137.0,1154,25,21
37984,165.0,1154,21,25
37985,130.0,862,25,48
37986,107.0,862,48,25
37987,181.0,1476,25,24
37988,207.0,1476,24,25
37989,96.0,602,25,70
37990,73.0,602,70,25
37991,143.0,1050,52,5
37992,147.0,1050,5,52
37993,139.0,1189,52,86
37994,161.0,1189,86,52
37995,104.0,787,52,15
37996,112.0,787,15,52
37997,136.0,1072,52,74
37998,145.0,1072,74,52
37999,70.0,391,25,87
38000,58.0,391,87,25
38001,63.0,455,25,7
38002,71.0,455,7,25
38003,105.0,719,52,82
38004,95.0,719,82,52
38005,130.0,957,52,28
38006,122.0,957,28,52
38007,113.0,862,25,42
38008,123.0,862,42,25
38009,61.0,483,25,34
38010,73.0,483,34,25
38011,108.0,888,25,65
38012,132.0,888,65,25
38013,125.0,844,25,32
38014,101.0,844,32,25
38015,148.0,1073,52,2
38016,146.0,1073,2,52
38017,60.0,420,25,43
38018,68.0,420,43,25
38019,76.0,468,52,20
38020,68.0,468,20,52
38021,79.0,532,52,98
38022,70.0,532,98,52
38023,75.0,589,25,27
38024,88.0,589,27,25
38025,74.0,533,25,51
38026,84.0,533,51,25
38027,95.0,616,52,11
38028,78.0,616,11,52
38029,102.0,758,52,41
38030,105.0,758,41,52
38031,107.0,775,25,4
38032,109.0,775,4,25
38033,135.0,991,25,68
38034,120.0,991,68,25
38035,138.0,993,69,78
38036,132.0,993,78,69
38037,102.0,742,69,46
38038,99.0,742,46,69
38039,80.0,628,47,25
38040,82.0,641,25,26
38041,99.0,641,26,25
38042,104.0,794,25,80
38043,106.0,794,80,25
38044,92.0,655,52,66
38045,97.0,655,66,52
38046,121.0,851,52,53
38047,113.0,851,53,52
38048,141.0,1179,25,72
38049,172.0,1179,72,25
38050,122.0,819,25,64
38051,100.0,819,64,25
38052,128.0,920,69,93
38053,122.0,920,93,69
38054,126.0,846,25,89
38055,107.0,846,89,25
38056,94.0,594,55,3
38057,75.0,594,3,55
38058,131.0,950,52,49
38059,131.0,950,49,52
38060,124.0,829,52,44
38061,106.0,829,44,52
38062,84.0,604,47,22
38063,94.0,604,22,47
38064,64.0,397,47,88
38065,58.0,397,88,47
38066,67.0,386,47,85
38067,57.0,386,85,47
38068,49.0,258,47,79
38069,54.0,258,79,47
38070,105.0,806,47,35
38071,122.0,806,35,47
38072,117.0,867,47,83
38073,126.0,867,83,47
38074,145.0,1121,52,12
38075,158.0,1121,12,52
38076,158.0,1214,52,75
38077,167.0,1214,75,52
38114,141.0,1050,52,5
38115,138.0,1050,5,52
38116,88.0,535,52,40
38117,66.0,535,40,52
38118,234.0,1558,69,25
38119,68.0,391,25,87
38120,57.0,391,87,25
38121,52.0,349,25,1
38122,47.0,349,1,25
38123,79.0,628,47,25
38124,122.0,1062,25,60
38125,168.0,1062,60,25
38126,108.0,862,25,42
38127,122.0,862,42,25
38128,136.0,967,25,84
38129,118.0,967,84,25
38130,128.0,819,25,64
38131,95.0,819,64,25
38132,126.0,937,52,30
38133,124.0,937,30,52
38134,154.0,1005,52,65
38135,92.0,616,52,11
38136,78.0,616,11,52
38137,107.0,758,52,41
38138,103.0,758,41,52
38139,166.0,1546,25,52
38140,133.0,862,25,48
38141,108.0,862,48,25
38142,104.0,794,25,80
38143,103.0,794,80,25
38144,61.0,386,47,85
38145,67.0,386,85,47
38146,50.0,258,47,79
38147,45.0,258,79,47
38148,114.0,834,52,71
38149,101.0,834,71,52
38150,134.0,1189,52,86
38151,168.0,1189,86,52
38152,245.0,1546,52,25
38153,76.0,524,25,16
38154,79.0,524,16,25
38155,133.0,846,25,89
38156,103.0,846,89,25
38157,82.0,680,25,59
38158,99.0,680,59,25
38159,142.0,1024,52,37
38160,126.0,1024,37,52
38161,114.0,787,52,15
38162,104.0,787,15,52
38163,76.0,468,52,20
38164,61.0,468,20,52
38165,118.0,684,52,54
38166,78.0,684,54,52
38167,107.0,888,25,65
38168,135.0,888,65,25
38169,162.0,1476,25,24
38170,214.0,1476,24,25
38171,62.0,404,52,3
38172,92.0,666,3,69
38173,94.0,666,69,3
38174,53.0,404,3,52
38175,125.0,920,69,93
38176,119.0,920,93,69
38177,177.0,1558,25,69
38178,113.0,757,52,23
38179,79.0,692,25,18
38180,105.0,692,18,25
38181,182.0,1709,25,55
38182,145.0,1053,52,92
38183,134.0,1053,92,52
38184,157.0,1072,52,74
38185,148.0,1072,74,52
38186,86.0,770,25,91
38187,122.0,770,91,25
38188,85.0,641,25,26
38189,94.0,641,26,25
38190,134.0,993,69,78
38191,131.0,993,78,69
38192,100.0,602,25,70
38193,75.0,602,70,25
38194,70.0,495,25,62
38195,84.0,495,62,25
38196,88.0,771,25,50
38197,117.0,771,50,25
38198,60.0,472,25,63
38199,75.0,472,63,25
38200,96.0,628,25,47
38201,130.0,1013,69,55
38202,138.0,1013,55,69
38203,149.0,1085,55,30
38204,143.0,1085,30,55
38205,249.0,1709,55,25
38206,144.0,1011,52,14
38207,132.0,1011,14,52
38208,122.0,829,52,44
38209,95.0,829,44,52
38210,64.0,397,47,88
38211,64.0,397,88,47
38212,121.0,1005,65,52
38213,165.0,1066,52,56
38214,124.0,1066,56,52
38215,90.0,757,23,52
38216,111.0,806,47,35
38217,117.0,806,35,47
38218,51.0,345,47,77
38219,57.0,345,77,47
38220,143.0,1121,52,12
38221,149.0,1121,12,52
38222,66.0,449,52,38
38223,58.0,449,38,52
38224,107.0,763,47,68
38225,115.0,763,68,47
38226,118.0,867,47,83
38227,120.0,867,83,47
38228,227.0,1546,52,25
38229,167.0,1476,25,24
38230,223.0,1476,24,25
38231,194.0,1546,25,52
38236,225.0,1546,52,25
38237,169.0,1546,25,52
38238,158.0,1476,25,24
38239,223.0,1476,24,25
38260,91.0,641,25,26
38261,95.0,641,26,25
38262,112.0,896,25,56
38263,131.0,896,56,25
38264,153.0,1476,25,24
38265,234.0,1476,24,25
38266,128.0,991,25,68
38267,131.0,991,68,25
38268,170.0,1558,25,69
38269,233.0,1558,69,25
38270,70.0,533,25,51
38271,86.0,533,51,25
38272,57.0,472,25,63
38273,79.0,472,63,25
38274,150.0,1053,52,92
38275,142.0,1053,92,52
38276,129.0,1072,52,74
38277,159.0,1072,74,52
38278,71.0,468,52,20
38279,67.0,468,20,52
38280,111.0,757,52,23
38281,102.0,757,23,52
38282,84.0,604,47,22
38283,92.0,604,22,47
38284,59.0,386,47,85
38285,60.0,386,85,47
38286,152.0,1011,52,14
38287,129.0,1011,14,52
38288,103.0,775,25,4
38289,102.0,775,4,25
38290,90.0,628,25,47
38291,63.0,391,25,87
38292,63.0,391,87,25
38293,114.0,905,25,36
38294,126.0,905,36,25
38295,113.0,862,25,42
38296,114.0,862,42,25
38297,96.0,655,52,66
38298,96.0,655,66,52
38299,138.0,1073,52,2
38300,156.0,1073,2,52
38301,136.0,950,52,49
38302,135.0,950,49,52
38303,155.0,1214,52,75
38304,173.0,1214,75,52
38305,189.0,1709,25,55
38306,148.0,1096,55,49
38307,146.0,1096,49,55
38308,143.0,993,69,78
38309,127.0,993,78,69
38310,239.0,1709,55,25
38311,127.0,862,25,48
38312,106.0,862,48,25
38313,77.0,534,52,76
38314,79.0,534,76,52
38315,110.0,888,25,65
38316,142.0,888,65,25
38317,108.0,794,25,80
38318,101.0,794,80,25
38319,116.0,819,25,64
38320,100.0,819,64,25
38321,157.0,1024,52,37
38322,122.0,1024,37,52
38323,89.0,551,52,60
38324,66.0,551,60,52
38325,90.0,594,55,3
38326,84.0,594,3,55
38327,129.0,895,52,19
38328,110.0,895,19,52
38329,230.0,1546,52,25
38330,92.0,602,25,70
38331,73.0,602,70,25
38332,128.0,920,69,93
38333,134.0,920,93,69
38334,140.0,1024,25,83
38335,140.0,1024,83,25
38336,171.0,1546,25,52
38337,137.0,882,52,91
38338,103.0,882,91,52
38339,81.0,628,47,25
38340,122.0,967,25,84
38341,123.0,967,84,25
38342,128.0,829,52,44
38343,102.0,829,44,52
38344,115.0,806,47,35
38345,118.0,806,35,47
38346,64.0,397,47,88
38347,64.0,397,88,47
38348,118.0,861,52,69
38349,124.0,861,69,52
38350,133.0,1050,52,5
38351,151.0,1050,5,52
38352,42.0,226,47,89
38353,42.0,226,89,47
38354,89.0,680,25,59
38355,103.0,680,59,25
38356,97.0,826,25,57
38357,123.0,826,57,25
38383,61.0,472,25,63
38384,73.0,472,63,25
38385,107.0,775,25,4
38386,105.0,775,4,25
38387,94.0,680,25,59
38388,100.0,680,59,25
38389,172.0,1546,25,52
38390,97.0,770,25,91
38391,110.0,770,91,25
38392,84.0,641,25,26
38393,92.0,641,26,25
38394,112.0,977,25,44
38395,145.0,977,44,25
38396,111.0,862,25,42
38397,116.0,862,42,25
38398,123.0,1005,65,52
38399,161.0,1066,52,56
38400,128.0,1066,56,52
38401,114.0,802,52,21
38402,103.0,802,21,52
38403,122.0,971,52,45
38404,138.0,971,45,52
38405,70.0,468,52,20
38406,67.0,468,20,52
38407,109.0,757,52,23
38408,85.0,628,47,25
38409,102.0,834,25,10
38410,119.0,834,10,25
38411,140.0,1011,52,14
38412,133.0,1011,14,52
38413,108.0,763,47,68
38414,107.0,763,68,47
38415,127.0,867,47,83
38416,114.0,867,83,47
38417,90.0,602,25,70
38418,76.0,602,70,25
38419,129.0,1062,25,60
38420,150.0,1062,60,25
38421,63.0,391,25,87
38422,68.0,391,87,25
38423,104.0,794,25,80
38424,104.0,794,80,25
38425,67.0,404,52,3
38426,90.0,666,3,69
38427,97.0,666,69,3
38428,55.0,404,3,52
38429,77.0,589,25,27
38430,86.0,589,27,25
38431,75.0,533,25,51
38432,85.0,533,51,25
38433,123.0,1015,25,37
38434,142.0,1015,37,25
38435,86.0,628,25,47
38436,119.0,937,52,30
38437,136.0,937,30,52
38438,103.0,787,52,15
38439,113.0,787,15,52
38440,144.0,1085,55,30
38441,157.0,1085,30,55
38442,139.0,1013,55,69
38443,144.0,920,69,93
38444,122.0,920,93,69
38445,142.0,1013,69,55
38446,98.0,757,23,52
38447,140.0,1121,52,12
38448,198.0,1639,25,13
38449,229.0,1639,13,25
38450,121.0,967,25,84
38451,130.0,967,84,25
38452,117.0,896,52,94
38453,134.0,896,94,52
38454,132.0,1189,52,86
38455,169.0,1189,86,52
38456,85.0,604,47,22
38457,85.0,604,22,47
38458,55.0,386,47,85
38459,62.0,386,85,47
38460,165.0,1476,25,24
38461,213.0,1476,24,25
38462,145.0,993,69,78
38463,131.0,993,78,69
38464,132.0,957,52,28
38465,117.0,957,28,52
38466,79.0,534,52,76
38467,80.0,534,76,52
38468,121.0,862,25,48
38469,107.0,862,48,25
38470,114.0,888,25,65
38471,129.0,888,65,25
38472,139.0,895,52,19
38473,112.0,895,19,52
38474,161.0,1005,52,65
38475,100.0,616,52,11
38476,79.0,616,11,52
38477,137.0,1050,52,5
38478,148.0,1050,5,52
38479,65.0,397,47,88
38480,65.0,397,88,47
38481,91.0,655,52,66
38482,99.0,655,66,52
38483,84.0,551,52,60
38484,66.0,551,60,52
